merge_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,id_muni2020,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,name_muni2020,note_merge_consol,note_merge_incorp,note_seirei,note_city,note_town,note_change_zone,note_change_name
43505,43505,43505,43505,43505,43505,43505,43505,43505,43505,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,熊本県 球磨郡 多良木町,,,,,,,
43506,43506,43506,43506,43506,43506,43506,43506,43506,43506,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,熊本県 球磨郡 湯前町,,,,,,,
43507,43507,43507,43507,43507,43507,43507,43507,43507,43507,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,熊本県 球磨郡 水上村,,,,,,,
43510,43510,43510,43510,43510,43510,43510,43510,43510,43510,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,熊本県 球磨郡 相良村,,,,,,,
43511,43511,43511,43511,43511,43511,43511,43511,43511,43511,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,熊本県 球磨郡 五木村,,,,,,,
43512,43512,43512,43512,43512,43512,43512,43512,43512,43512,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,熊本県 球磨郡 山江村,,,,,,,
43513,43513,43513,43513,43513,43513,43513,43513,43513,43513,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,熊本県 球磨郡 球磨村,,,,,,,
43502,43502,43502,43502,43502,43502,43514,43514,43514,43514,熊本県 球磨郡 上村,熊本県 球磨郡 上村,熊本県 球磨郡 上村,熊本県 球磨郡 上村,熊本県 球磨郡 上村,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43503,43503,43503,43503,43503,43503,43514,43514,43514,43514,熊本県 球磨郡 免田町,熊本県 球磨郡 免田町,熊本県 球磨郡 免田町,熊本県 球磨郡 免田町,熊本県 球磨郡 免田町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43504,43504,43504,43504,43504,43504,43514,43514,43514,43514,熊本県 球磨郡 岡原村,熊本県 球磨郡 岡原村,熊本県 球磨郡 岡原村,熊本県 球磨郡 岡原村,熊本県 球磨郡 岡原村,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43508,43508,43508,43508,43508,43508,43514,43514,43514,43514,熊本県 球磨郡 須恵村,熊本県 球磨郡 須恵村,熊本県 球磨郡 須恵村,熊本県 球磨郡 須恵村,熊本県 球磨郡 須恵村,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43509,43509,43509,43509,43509,43509,43514,43514,43514,43514,熊本県 球磨郡 深田村,熊本県 球磨郡 深田村,熊本県 球磨郡 深田村,熊本県 球磨郡 深田村,熊本県 球磨郡 深田村,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43514,,,,,,43514,43514,43514,43514,,,,,,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,熊本県 球磨郡 あさぎり町,2003年4月1日、上村(43502)、免田町(43503)、岡原村(43504)、須恵村(43508)、深田村(43509)が合併し、あさぎり町(43514)を新設,,,,,,
43531,43531,43531,43531,43531,43531,43531,43531,43531,43531,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,熊本県 天草郡 苓北町,,,,,,,
44201,44201,44201,44201,44201,44201,44201,44201,44201,44201,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,,2005年1月1日、北海部郡(44380)の廃止；野津原町(44361)、佐賀関町(44381)が大分市(44201)に編入,,,,,
44361,44361,44361,44361,44361,44361,44201,44201,44201,44201,大分県 大分郡 野津原町,大分県 大分郡 野津原町,大分県 大分郡 野津原町,大分県 大分郡 野津原町,大分県 大分郡 野津原町,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,,2005年1月1日、北海部郡(44380)の廃止；野津原町(44361)、佐賀関町(44381)が大分市(44201)に編入,,,,,
44381,44381,44381,44381,44381,44381,44201,44201,44201,44201,大分県 北海部郡 佐賀関町,大分県 北海部郡 佐賀関町,大分県 北海部郡 佐賀関町,大分県 北海部郡 佐賀関町,大分県 北海部郡 佐賀関町,大分県 大分市,大分県 大分市,大分県 大分市,大分県 大分市,,2005年1月1日、北海部郡(44380)の廃止；野津原町(44361)、佐賀関町(44381)が大分市(44201)に編入,,,,,
44202,44202,44202,44202,44202,44202,44202,44202,44202,44202,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,大分県 別府市,,,,,,,
44203,44203,44203,44203,44203,44203,44203,44203,44203,44203,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,,2005年3月1日、下毛郡(44500)の廃止；三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入,,,,,
44501,44501,44501,44501,44501,44501,44203,44203,44203,44203,大分県 下毛郡 三光村,大分県 下毛郡 三光村,大分県 下毛郡 三光村,大分県 下毛郡 三光村,大分県 下毛郡 三光村,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,,2005年3月1日、下毛郡(44500)の廃止；三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入,,,,,
44502,44502,44502,44502,44502,44502,44203,44203,44203,44203,大分県 下毛郡 本耶馬溪町,大分県 下毛郡 本耶馬溪町,大分県 下毛郡 本耶馬溪町,大分県 下毛郡 本耶馬溪町,大分県 下毛郡 本耶馬溪町,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,,2005年3月1日、下毛郡(44500)の廃止；三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入,,,,,
44503,44503,44503,44503,44503,44503,44203,44203,44203,44203,大分県 下毛郡 耶馬渓町,大分県 下毛郡 耶馬渓町,大分県 下毛郡 耶馬渓町,大分県 下毛郡 耶馬渓町,大分県 下毛郡 耶馬渓町,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,,2005年3月1日、下毛郡(44500)の廃止；三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入,,,,,
44504,44504,44504,44504,44504,44504,44203,44203,44203,44203,大分県 下毛郡 山国町,大分県 下毛郡 山国町,大分県 下毛郡 山国町,大分県 下毛郡 山国町,大分県 下毛郡 山国町,大分県 中津市,大分県 中津市,大分県 中津市,大分県 中津市,,2005年3月1日、下毛郡(44500)の廃止；三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入,,,,,
44204,44204,44204,44204,44204,44204,44204,44204,44204,44204,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44481,44481,44481,44481,44481,44481,44204,44204,44204,44204,大分県 日田郡 前津江村,大分県 日田郡 前津江村,大分県 日田郡 前津江村,大分県 日田郡 前津江村,大分県 日田郡 前津江村,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44482,44482,44482,44482,44482,44482,44204,44204,44204,44204,大分県 日田郡 中津江村,大分県 日田郡 中津江村,大分県 日田郡 中津江村,大分県 日田郡 中津江村,大分県 日田郡 中津江村,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44483,44483,44483,44483,44483,44483,44204,44204,44204,44204,大分県 日田郡 上津江村,大分県 日田郡 上津江村,大分県 日田郡 上津江村,大分県 日田郡 上津江村,大分県 日田郡 上津江村,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44484,44484,44484,44484,44484,44484,44204,44204,44204,44204,大分県 日田郡 大山町,大分県 日田郡 大山町,大分県 日田郡 大山町,大分県 日田郡 大山町,大分県 日田郡 大山町,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44485,44485,44485,44485,44485,44485,44204,44204,44204,44204,大分県 日田郡 天瀬町,大分県 日田郡 天瀬町,大分県 日田郡 天瀬町,大分県 日田郡 天瀬町,大分県 日田郡 天瀬町,大分県 日田市,大分県 日田市,大分県 日田市,大分県 日田市,,2005年3月22日、前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入；日田郡(44480)の廃止,,,,,
44205,44205,44205,44205,44205,44205,44205,44205,44205,44205,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44401,44401,44401,44401,44401,44401,44205,44205,44205,44205,大分県 南海部郡 上浦町,大分県 南海部郡 上浦町,大分県 南海部郡 上浦町,大分県 南海部郡 上浦町,大分県 南海部郡 上浦町,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44402,44402,44402,44402,44402,44402,44205,44205,44205,44205,大分県 南海部郡 弥生町,大分県 南海部郡 弥生町,大分県 南海部郡 弥生町,大分県 南海部郡 弥生町,大分県 南海部郡 弥生町,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44403,44403,44403,44403,44403,44403,44205,44205,44205,44205,大分県 南海部郡 本匠村,大分県 南海部郡 本匠村,大分県 南海部郡 本匠村,大分県 南海部郡 本匠村,大分県 南海部郡 本匠村,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44404,44404,44404,44404,44404,44404,44205,44205,44205,44205,大分県 南海部郡 宇目町,大分県 南海部郡 宇目町,大分県 南海部郡 宇目町,大分県 南海部郡 宇目町,大分県 南海部郡 宇目町,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44405,44405,44405,44405,44405,44405,44205,44205,44205,44205,大分県 南海部郡 直川村,大分県 南海部郡 直川村,大分県 南海部郡 直川村,大分県 南海部郡 直川村,大分県 南海部郡 直川村,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44406,44406,44406,44406,44406,44406,44205,44205,44205,44205,大分県 南海部郡 鶴見町,大分県 南海部郡 鶴見町,大分県 南海部郡 鶴見町,大分県 南海部郡 鶴見町,大分県 南海部郡 鶴見町,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44407,44407,44407,44407,44407,44407,44205,44205,44205,44205,大分県 南海部郡 米水津村,大分県 南海部郡 米水津村,大分県 南海部郡 米水津村,大分県 南海部郡 米水津村,大分県 南海部郡 米水津村,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44408,44408,44408,44408,44408,44408,44205,44205,44205,44205,大分県 南海部郡 蒲江町,大分県 南海部郡 蒲江町,大分県 南海部郡 蒲江町,大分県 南海部郡 蒲江町,大分県 南海部郡 蒲江町,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,大分県 佐伯市,2005年3月3日、佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設；南海部郡(44400)の廃止,,,,,,
44206,44206,44206,44206,44206,44206,44206,44206,44206,44206,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,2005年1月1日、臼杵市(44206)、野津町(44421)が合併し、臼杵市を新設,,,,,,
44421,44421,44421,44421,44421,44421,44206,44206,44206,44206,大分県 大野郡 野津町,大分県 大野郡 野津町,大分県 大野郡 野津町,大分県 大野郡 野津町,大分県 大野郡 野津町,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,大分県 臼杵市,2005年1月1日、臼杵市(44206)、野津町(44421)が合併し、臼杵市(44206)を新設,,,,,,
44207,44207,44207,44207,44207,44207,44207,44207,44207,44207,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,大分県 津久見市,,,,,,,
44208,44208,44208,44208,44208,44208,44208,44208,44208,44208,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,2005年4月1日、竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設；直入郡(44440)の廃止,,,,,,
44441,44441,44441,44441,44441,44441,44208,44208,44208,44208,大分県 直入郡 荻町,大分県 直入郡 荻町,大分県 直入郡 荻町,大分県 直入郡 荻町,大分県 直入郡 荻町,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,2005年4月1日、竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設；直入郡(44440)の廃止,,,,,,
44442,44442,44442,44442,44442,44442,44208,44208,44208,44208,大分県 直入郡 久住町,大分県 直入郡 久住町,大分県 直入郡 久住町,大分県 直入郡 久住町,大分県 直入郡 久住町,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,2005年4月1日、竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設；直入郡(44440)の廃止,,,,,,
44443,44443,44443,44443,44443,44443,44208,44208,44208,44208,大分県 直入郡 直入町,大分県 直入郡 直入町,大分県 直入郡 直入町,大分県 直入郡 直入町,大分県 直入郡 直入町,大分県 竹田市,大分県 竹田市,大分県 竹田市,大分県 竹田市,2005年4月1日、竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設；直入郡(44440)の廃止,,,,,,
44209,44209,44209,44209,44209,44209,44209,44209,44209,44209,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,2005年3月31日、豊後高田市(44209)、真玉町(44302)、香々地町(44303)が合併し、豊後高田市を新設,,,,,,
44302,44302,44302,44302,44302,44302,44209,44209,44209,44209,大分県 西国東郡 真玉町,大分県 西国東郡 真玉町,大分県 西国東郡 真玉町,大分県 西国東郡 真玉町,大分県 西国東郡 真玉町,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,2005年3月31日、豊後高田市(44209)、真玉町(44302)、香々地町(44303)が合併し、豊後高田市を新設,,,,,,
44303,44303,44303,44303,44303,44303,44209,44209,44209,44209,大分県 西国東郡 香々地町,大分県 西国東郡 香々地町,大分県 西国東郡 香々地町,大分県 西国東郡 香々地町,大分県 西国東郡 香々地町,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,大分県 豊後高田市,2005年3月31日、豊後高田市(44209)、真玉町(44302)、香々地町(44303)が合併し、豊後高田市を新設,,,,,,
44210,44210,44210,44210,44210,44210,44210,44210,44210,44210,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,2005年10月1日、杵築市(44210)、大田村(44301)、山香町(44342)が合併し、杵築市を新設；西国東郡(44300)の廃止,,,,,,
44301,44301,44301,44301,44301,44301,44210,44210,44210,44210,大分県 西国東郡 大田村,大分県 西国東郡 大田村,大分県 西国東郡 大田村,大分県 西国東郡 大田村,大分県 西国東郡 大田村,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,2005年10月1日、杵築市(44210)、大田村(44301)、山香町(44342)が合併し、杵築市を新設；西国東郡(44300)の廃止,,,,,,
44342,44342,44342,44342,44342,44342,44210,44210,44210,44210,大分県 速見郡 山香町,大分県 速見郡 山香町,大分県 速見郡 山香町,大分県 速見郡 山香町,大分県 速見郡 山香町,大分県 杵築市,大分県 杵築市,大分県 杵築市,大分県 杵築市,2005年10月1日、杵築市(44210)、大田村(44301)、山香町(44342)が合併し、杵築市を新設；西国東郡(44300)の廃止,,,,,,
44211,44211,44211,44211,44211,44211,44211,44211,44211,44211,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,2005年3月31日、宇佐郡(44520)の廃止；宇佐市(44211)、院内町(44521)、安心院町(44522)が合併し、宇佐市を新設,,,,,,
44521,44521,44521,44521,44521,44521,44211,44211,44211,44211,大分県 宇佐郡 院内町,大分県 宇佐郡 院内町,大分県 宇佐郡 院内町,大分県 宇佐郡 院内町,大分県 宇佐郡 院内町,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,2005年3月31日、宇佐郡(44520)の廃止；宇佐市(44211)、院内町(44521)、安心院町(44522)が合併し、宇佐市を新設,,,,,,
44522,44522,44522,44522,44522,44522,44211,44211,44211,44211,大分県 宇佐郡 安心院町,大分県 宇佐郡 安心院町,大分県 宇佐郡 安心院町,大分県 宇佐郡 安心院町,大分県 宇佐郡 安心院町,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,大分県 宇佐市,2005年3月31日、宇佐郡(44520)の廃止；宇佐市(44211)、院内町(44521)、安心院町(44522)が合併し、宇佐市を新設,,,,,,
44212,,,,,,44212,44212,44212,44212,,,,,,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44422,44422,44422,44422,44422,44422,44212,44212,44212,44212,大分県 大野郡 三重町,大分県 大野郡 三重町,大分県 大野郡 三重町,大分県 大野郡 三重町,大分県 大野郡 三重町,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44423,44423,44423,44423,44423,44423,44212,44212,44212,44212,大分県 大野郡 清川村,大分県 大野郡 清川村,大分県 大野郡 清川村,大分県 大野郡 清川村,大分県 大野郡 清川村,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44424,44424,44424,44424,44424,44424,44212,44212,44212,44212,大分県 大野郡 緒方町,大分県 大野郡 緒方町,大分県 大野郡 緒方町,大分県 大野郡 緒方町,大分県 大野郡 緒方町,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44425,44425,44425,44425,44425,44425,44212,44212,44212,44212,大分県 大野郡 朝地町,大分県 大野郡 朝地町,大分県 大野郡 朝地町,大分県 大野郡 朝地町,大分県 大野郡 朝地町,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44426,44426,44426,44426,44426,44426,44212,44212,44212,44212,大分県 大野郡 大野町,大分県 大野郡 大野町,大分県 大野郡 大野町,大分県 大野郡 大野町,大分県 大野郡 大野町,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44427,44427,44427,44427,44427,44427,44212,44212,44212,44212,大分県 大野郡 千歳村,大分県 大野郡 千歳村,大分県 大野郡 千歳村,大分県 大野郡 千歳村,大分県 大野郡 千歳村,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44428,44428,44428,44428,44428,44428,44212,44212,44212,44212,大分県 大野郡 犬飼町,大分県 大野郡 犬飼町,大分県 大野郡 犬飼町,大分県 大野郡 犬飼町,大分県 大野郡 犬飼町,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,大分県 豊後大野市,2005年3月31日、三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設；大野郡(44420)の廃止,,,,,,
44213,,,,,,44213,44213,44213,44213,,,,,,大分県 由布市,大分県 由布市,大分県 由布市,大分県 由布市,2005年10月1日、大分郡(44360)の廃止；挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設,,,,,,
44362,44362,44362,44362,44362,44362,44213,44213,44213,44213,大分県 大分郡 挾間町,大分県 大分郡 挾間町,大分県 大分郡 挾間町,大分県 大分郡 挾間町,大分県 大分郡 挾間町,大分県 由布市,大分県 由布市,大分県 由布市,大分県 由布市,2005年10月1日、大分郡(44360)の廃止；挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設,,,,,,
44363,44363,44363,44363,44363,44363,44213,44213,44213,44213,大分県 大分郡 庄内町,大分県 大分郡 庄内町,大分県 大分郡 庄内町,大分県 大分郡 庄内町,大分県 大分郡 庄内町,大分県 由布市,大分県 由布市,大分県 由布市,大分県 由布市,2005年10月1日、大分郡(44360)の廃止；挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設,,,,,,
